Date,Ticker,grossPnL,feesTrade,netPnL,numTrade,Tag,Strategy
2025-05-27,AMZN,-0.16436168125693484,1.4812626714978898,-1.6456243527548249,36,OOS,Donchian_BO
2025-05-27,DJI,121.77901785714494,321.1435614955357,-199.3645436383908,38,OOS,Donchian_BO
2025-05-27,FTSE,7.898472377224607,91.38774454868862,-83.48927217146402,52,OOS,Donchian_BO
2025-05-27,GME,-0.1233968734741211,0.20218947954177863,-0.3255863530158998,29,OOS,Donchian_BO
2025-05-27,GOOG,0.007986341203945813,0.764362428883144,-0.7563760876791981,22,OOS,Donchian_BO
2025-05-27,GSPC,29.630772181919383,37.847797110421325,-8.217024928501932,32,OOS,Donchian_BO
2025-05-27,MSFT,2.1506227765764834,2.020748698752267,0.12987407782421612,22,OOS,Donchian_BO
2025-05-27,NVDA,0.100006103515625,0.0270875,0.072918603515625,1,OOS,Donchian_BO
2025-05-27,OPTT,-0.00863871616976597,0.003319673280843667,-0.011958389450609633,31,OOS,Donchian_BO
2025-05-27,QQQ,-0.7087642124720333,0.5204734398978097,-1.229237652369843,5,OOS,Donchian_BO
2025-05-27,RUT,6.483197893414854,25.01312856881278,-18.529930675397924,60,OOS,Donchian_BO
2025-05-27,TSLA,1.012288774762908,1.6576909902300154,-0.6454022154671076,23,OOS,Donchian_BO
2025-05-27,UNH,-0.6646641322544156,1.226277854701451,-1.8909419869558663,21,OOS,Donchian_BO
2025-06-27,AAPL,0.6597186497279495,0.6841709833962578,-0.024452333668308193,17,OOS,Donchian_BO
2025-06-27,AMD,1.1058518545968354,1.033067550495693,0.07278430410114271,36,OOS,Donchian_BO
2025-06-27,AMGN,2.4627423967633035,2.2856849993024557,0.17705739746084773,41,OOS,Donchian_BO
2025-06-27,AMZN,2.9210973467145323,0.5704530026572092,2.3506443440573226,13,OOS,Donchian_BO
2025-06-27,DJI,52.96609933034051,428.9707737583706,-376.00467442803017,49,OOS,Donchian_BO
2025-06-27,FTSE,-14.30702427455617,80.77311119907924,-95.08013547363541,46,OOS,Donchian_BO
2025-06-27,GME,-0.24568169457571898,0.15716907296180727,-0.40285076753752624,33,OOS,Donchian_BO
2025-06-27,GOOG,1.5382080078125853,0.9409765966142929,0.5972314111982928,27,OOS,Donchian_BO
2025-06-27,GSPC,-4.4350760323659415,43.14471900285994,-47.57979503522588,35,OOS,Donchian_BO
2025-06-27,MSFT,-5.004317147391248,3.776236021314349,-8.780553168705596,38,OOS,Donchian_BO
2025-06-27,NVDA,0.26439775739393667,0.8469758028302876,-0.5825780454363512,27,OOS,Donchian_BO
2025-06-27,OPTT,-0.02868503864322397,0.0028154014496931017,-0.03150044009291707,28,OOS,Donchian_BO
2025-06-27,QQQ,-4.838509695870357,3.7240165666852674,-8.562526262555625,34,OOS,Donchian_BO
2025-06-27,RUT,13.213814871651266,24.376646247209816,-11.162831375558559,56,OOS,Donchian_BO
2025-06-27,TSLA,0.2409351893833218,1.1572640639168876,-0.916328874533566,18,OOS,Donchian_BO
2025-06-27,UNH,-0.2167510986328125,1.1697405654907231,-1.3864916641235359,19,OOS,Donchian_BO
2025-01-28,^DJI,-278.13783482142753,475.3347749162947,-753.4726097377221,53,OOS,Donchian_BO
2025-01-28,^FTSE,-11.696672712047075,90.65415198451453,-102.35082469656157,53,OOS,Donchian_BO
2025-01-28,^GSPC,-20.12841796875091,59.35353973911829,-79.48195770786921,49,OOS,Donchian_BO
2025-01-28,^RUT,1.4942626953120453,30.615539461844314,-29.12127676653227,67,OOS,Donchian_BO
2025-01-28,AAPL,0.0,0.0,0.0,0,OOS,Donchian_BO
2025-01-28,AMD,-0.48671368190224484,0.6185910702569145,-1.1053047521591592,27,OOS,Donchian_BO
2025-01-28,AMGN,0.9463533673966822,1.800168035125732,-0.8538146677290501,32,OOS,Donchian_BO
2025-01-28,AMZN,1.509627750941661,0.8607428101130894,0.6488849408285715,18,OOS,Donchian_BO
2025-01-28,GBPUSD=X,0.0011335824217115764,0.01019420513808727,-0.009060622716375696,41,OOS,Donchian_BO
2025-01-28,GME,-0.4204169000898119,0.1948586755820683,-0.6152755756718803,36,OOS,Donchian_BO
2025-01-28,GOOG,-0.5627092633928044,1.3763877226693289,-1.9390969860621328,35,OOS,Donchian_BO
2025-01-28,JPYUSD=X,0.0,0.0,0.0,0,OOS,Donchian_BO
2025-01-28,MSFT,-0.8021098545619338,2.321258250318255,-3.1233681048801887,26,OOS,Donchian_BO
2025-01-28,NG=F,0.03914277894156326,0.027980799949169164,0.01116197899239409,40,OOS,Donchian_BO
2025-01-28,NVDA,0.0,0.0,0.0,0,OOS,Donchian_BO
2025-01-28,OPTT,0.015971554177147906,0.004673023237075124,0.011298530940072788,33,OOS,Donchian_BO
2025-01-28,QQQ,1.5882938929968304,2.607676022992816,-1.0193821299959849,25,OOS,Donchian_BO
2025-01-28,TSLA,-7.291920253208673,2.9923860615321565,-10.284306314740832,38,OOS,Donchian_BO
2025-01-28,UNH,-1.456944056919724,3.2485289603097094,-4.705473017229434,30,OOS,Donchian_BO
2025-02-28,AAPL,2.4284291948590635,0.38356587453569685,2.0448633203233664,8,OOS,Donchian_BO
2025-02-28,AMD,-0.9378732953752831,0.3783735473087856,-1.3162468426840686,19,OOS,Donchian_BO
2025-02-28,AMGN,2.6916689191545515,2.0208233020237514,0.6708456171308002,33,OOS,Donchian_BO
2025-02-28,AMZN,-5.667136601039317,1.757186196081979,-7.424322797121297,42,OOS,Donchian_BO
2025-02-28,DJI,147.71777343749272,416.611180984933,-268.8934075474402,48,OOS,Donchian_BO
2025-02-28,FTSE,18.993652343755457,79.08918852539061,-60.09553618163517,45,OOS,Donchian_BO
2025-02-28,GME,0.062472479684000604,0.1627883174078805,-0.10031583772387992,33,OOS,Donchian_BO
2025-02-28,GOOG,1.0167029244558705,0.8169442255292618,0.1997586989266083,24,OOS,Donchian_BO
2025-02-28,GSPC,46.204502650666655,52.94756659284321,-6.743063942176549,45,OOS,Donchian_BO
2025-02-28,MSFT,-0.9022336687361303,2.506098085566929,-3.408331754303059,32,OOS,Donchian_BO
2025-02-28,NVDA,1.3152607509068162,0.0990771262032645,1.2161836247035518,4,OOS,Donchian_BO
2025-02-28,OPTT,-0.006226045744759934,0.004666926256673677,-0.010892972001433613,39,OOS,Donchian_BO
2025-02-28,QQQ,5.1674989972795515,1.3080967639378138,3.8594022333417377,13,OOS,Donchian_BO
2025-02-28,RUT,17.894165039062045,27.049907829938615,-9.155742790876566,63,OOS,Donchian_BO
2025-02-28,TSLA,-9.831863403320312,0.9798648300170899,-10.811728233337403,17,OOS,Donchian_BO
2025-02-28,UNH,-3.657288687569803,2.9078438294546944,-6.5651325170245,31,OOS,Donchian_BO
2025-03-28,AAPL,0.15381513323109175,1.4007218651907787,-1.246906731959687,32,OOS,Donchian_BO
2025-03-28,AMD,-0.28929192679268567,0.06188991933550154,-0.35118184612818715,3,OOS,Donchian_BO
2025-03-28,AMGN,-0.9865940638951542,1.598369625418527,-2.584963689313681,26,OOS,Donchian_BO
2025-03-28,AMZN,2.010653359549366,1.2749002850668774,0.7357530744824888,33,OOS,Donchian_BO
2025-03-28,DJI,170.6854073660652,341.5872947405134,-170.90188737444825,41,OOS,Donchian_BO
2025-03-28,FTSE,31.784354073653958,97.07843093959266,-65.29407686593869,56,OOS,Donchian_BO
2025-03-28,GME,-1.7740657670157205,0.20829927676745827,-1.9823650437831788,47,OOS,Donchian_BO
2025-03-28,GOOG,2.1395819527762683,1.3539421132768903,0.7856398394993774,43,OOS,Donchian_BO
2025-03-28,GSPC,-40.84071568080435,57.0285951904297,-97.86931087123405,51,OOS,Donchian_BO
2025-03-28,MSFT,3.9263719831192816,3.1920167299543105,0.7343552531649687,42,OOS,Donchian_BO
2025-03-28,NVDA,-0.8220582689557858,0.2639332384654454,-1.0859915074212312,12,OOS,Donchian_BO
2025-03-28,OPTT,-0.0025442146829196544,0.0029599615732473993,-0.005504176256167053,32,OOS,Donchian_BO
2025-03-28,QQQ,3.9936305454799026,3.2932232474190855,0.7004072980608171,35,OOS,Donchian_BO
2025-03-28,RUT,10.001225062778758,27.890997531999865,-17.8897724692211,69,OOS,Donchian_BO
2025-03-28,TSLA,-1.4636731828962866,1.4781202137538363,-2.941793396650123,28,OOS,Donchian_BO
2025-03-28,UNH,-3.2673928397042573,3.8358703362601148,-7.103263175964372,37,OOS,Donchian_BO
2025-04-28,AAPL,0.7276044573102922,0.7546726597377232,-0.02706820242743107,18,OOS,Donchian_BO
2025-04-28,AMD,0.6102180480956889,0.19174931373596193,0.418468734359727,10,OOS,Donchian_BO
2025-04-28,AMGN,1.6255645751953693,2.1998449890136715,-0.5742804138183021,39,OOS,Donchian_BO
2025-04-28,AMZN,1.2265679495675101,0.3745623632158552,0.8520055863516549,10,OOS,Donchian_BO
2025-04-28,DJI,44.32101004463766,352.5781125418528,-308.25710249721504,44,OOS,Donchian_BO
2025-04-28,FTSE,-3.552804129463766,99.56563819754464,-103.11844232700841,59,OOS,Donchian_BO
2025-04-28,GME,0.21844284875051656,0.19046241252762933,0.02798043622288724,35,OOS,Donchian_BO
2025-04-28,GOOG,-0.21802139282220878,1.1951048526763914,-1.4131262454986004,37,OOS,Donchian_BO
2025-04-28,GSPC,54.70146833147646,53.873243685477114,0.8282246459993496,49,OOS,Donchian_BO
2025-04-28,MSFT,1.6157695225307407,2.0243056013924736,-0.4085360788617327,26,OOS,Donchian_BO
2025-04-28,NVDA,2.1380454472133152,0.6644528288432531,1.4735926183700618,31,OOS,Donchian_BO
2025-04-28,OPTT,0.007006692034857431,0.00305582918120282,0.003950862853654612,37,OOS,Donchian_BO
2025-04-28,QQQ,-3.959780011858186,2.0650373079572404,-6.024817319815427,22,OOS,Donchian_BO
2025-04-28,RUT,20.76258196149456,23.034490904889793,-2.2719089433952306,59,OOS,Donchian_BO
2025-04-28,TSLA,0.0,0.0,0.0,0,OOS,Donchian_BO
2025-04-28,UNH,1.1559579031807061,2.9275897295270643,-1.7716318263463589,35,OOS,Donchian_BO
2025-05-28,AAPL,-0.7078508649553896,1.005211095101493,-1.7130619600568822,25,OOS,Donchian_BO
2025-05-28,AMD,0.8462933131626613,0.24951128970554898,0.5967820234571123,11,OOS,Donchian_BO
2025-05-28,AMGN,-1.9268242972238454,2.121824538421631,-4.048648835645477,38,OOS,Donchian_BO
2025-05-28,AMZN,0.2784663609096185,0.7810740362984795,-0.5026076753888609,19,OOS,Donchian_BO
2025-05-28,DJI,131.71386718750728,422.0674672851563,-290.3536000976491,50,OOS,Donchian_BO
2025-05-28,FTSE,22.856061662951106,92.85495919712612,-69.99889753417503,53,OOS,Donchian_BO
