Date,Ticker,grossPnL,feesTrade,netPnL,numTrade,Tag
2025-06-26,AAPL,-0.03077261788499186,1.1228647853306362,-1.1536374032156285,28,OOS
2025-06-26,AMD,0.6418380737304119,0.7462096111842565,-0.1043715374538446,26,OOS
2025-06-26,AMGN,1.1348473685127374,1.6817835552760534,-0.5469361867633162,30,OOS
2025-06-26,AMZN,-0.02746800013952111,1.1666984554835726,-1.1941664556230938,27,OOS
2025-06-26,DJI,57.56501116072468,285.93287912946437,-228.3678679687397,33,OOS
2025-06-26,FTSE,10.104003906244543,71.6941544921875,-61.59015058594296,41,OOS
2025-06-26,GME,0.35059234074184786,0.1709502713748387,0.17964206936700924,36,OOS
2025-06-26,GOOG,0.4834431239536343,0.8334907393319267,-0.3500476153782923,24,OOS
2025-06-26,GSPC,6.081874302453798,38.0279267490932,-31.946052446639392,31,OOS
2025-06-26,MSFT,-1.288830348423744,2.7753009330749516,-4.064131281498696,28,OOS
2025-06-26,NVDA,-0.5680503845214275,0.8096809701647076,-1.3777313546861354,26,OOS
2025-06-26,OPTT,-0.0027350506612233705,0.0029853615801249235,-0.005720412241348292,29,OOS
2025-06-26,QQQ,0.8048727852959701,2.834959435381208,-2.030086650085239,26,OOS
2025-06-26,RUT,-11.47217668805797,25.908056278773714,-37.3802329668317,60,OOS
2025-06-26,TSLA,4.871359688895041,1.5055049386160713,3.3658547502789666,23,OOS
2025-06-26,UNH,1.470622471400759,1.6982738148280552,-0.22765134342729598,28,OOS
2025-01-27,^DJI,-39.37737165179715,231.65763676060268,-271.03500841239986,26,OOS
2025-01-27,^FTSE,11.523751395088766,42.44211956263952,-30.918368167550753,25,OOS
2025-01-27,^GSPC,3.5073416573659415,35.96970963134766,-32.46236797398172,30,OOS
2025-01-27,^RUT,-13.391810825893117,23.75490927559989,-37.14672010149302,52,OOS
2025-01-27,AAPL,-1.9258504595075578,1.3339867252349853,-3.2598371847425422,29,OOS
2025-01-27,AMD,-1.502414430890795,0.5977664499282838,-2.1001808808190785,26,OOS
2025-01-27,AMGN,-0.6172954014368202,1.2898317396981378,-1.907127141134958,23,OOS
2025-01-27,AMZN,-4.07260567801336,1.7223268743242541,-5.794932552337614,37,OOS
2025-01-27,GBPUSD=X,-0.0007780322006776252,0.007749962921227728,-0.008527995121905356,31,OOS
2025-01-27,GME,0.20204108101980722,0.14122840896333969,0.06081267205646754,26,OOS
2025-01-27,GOOG,0.7666091918945028,0.8984220929827007,-0.1318129010881983,23,OOS
2025-01-27,JPYUSD=X,-1.9928473713141416e-05,3.762000139603125e-05,-5.7548475109172685e-05,29,OOS
2025-01-27,MSFT,-2.636215209960824,1.8992057152884347,-4.535420925249258,22,OOS
2025-01-27,NG=F,0.02732164519173841,0.017549860768658773,0.009771784423079632,24,OOS
2025-01-27,NVDA,0.2841140202113621,0.6259708041872296,-0.3418567839758669,26,OOS
2025-01-27,OPTT,0.0026977509260177612,0.005518273097489561,-0.0028205221714718174,34,OOS
2025-01-27,QQQ,1.4975858415875223,2.4629205722263885,-0.965334730638866,24,OOS
2025-01-27,TSLA,4.062158857073143,1.6629631259373259,2.3991957311358174,21,OOS
2025-01-27,UNH,7.719410487583787,1.9589790355137413,5.760431452070045,18,OOS
2025-02-27,AAPL,-2.9743347167968466,1.4418539314270018,-4.416188648223849,30,OOS
2025-02-27,AMD,-0.4070014953612997,0.6520180521283829,-1.059019547489683,32,OOS
2025-02-27,AMGN,0.3161043439591822,2.029975654711042,-1.71387131075186,33,OOS
2025-02-27,AMZN,-2.493005480085145,1.0597265403202605,-3.552732020405405,25,OOS
2025-02-27,DJI,57.36104910713766,287.7871627790179,-230.42611367188022,33,OOS
2025-02-27,FTSE,26.51429966518117,66.48001802455356,-39.96571835937239,38,OOS
2025-02-27,GME,0.7609058107648572,0.10945221000398911,0.6514536007608683,22,OOS
2025-02-27,GOOG,-1.9328651428222656,1.0321598259517126,-2.965024968773978,30,OOS
2025-02-27,GSPC,13.438912527904904,46.244936929757245,-32.80602440185234,39,OOS
2025-02-27,MSFT,0.5824247087751928,2.461120092882429,-1.8786953841072365,31,OOS
2025-02-27,NVDA,1.374680382864824,0.5774810631070819,0.7971993197577426,23,OOS
2025-02-27,OPTT,0.02363735863140659,0.0036790320375135964,0.019958326593892992,30,OOS
2025-02-27,QQQ,-4.759221758161402,2.7460526893615724,-7.505274447522973,27,OOS
2025-02-27,RUT,4.7896379743297075,19.864806963239396,-15.075168988909693,46,OOS
2025-02-27,TSLA,-0.9054750714981878,1.4923263574872698,-2.3978014289854594,26,OOS
2025-02-27,UNH,2.8232432774134963,2.2599571015494213,0.5632861758640753,24,OOS
2025-03-27,AAPL,0.9211605616978602,0.938830601991926,-0.01767004029406545,21,OOS
2025-03-27,AMD,0.04670279366628449,0.4896739516122,-0.44297115794591563,23,OOS
2025-03-27,AMGN,2.6791403634207995,1.4078093575613837,1.2713310058594158,23,OOS
2025-03-27,AMZN,0.31410925728931716,1.09268292023795,-0.7785736629486328,27,OOS
2025-03-27,DJI,-59.43429129463766,321.9034748465402,-381.33776614117784,38,OOS
2025-03-27,FTSE,-4.749302455355064,84.6456886997768,-89.39499115513186,49,OOS
2025-03-27,GME,-1.755035536629805,0.1372596683774676,-1.892295205007273,30,OOS
2025-03-27,GOOG,1.9295523507254586,0.825542497253418,1.1040098534720408,25,OOS
2025-03-27,GSPC,-11.731288364952889,42.24282332066128,-53.97411168561416,37,OOS
2025-03-27,MSFT,1.344963073730412,1.9539008949279788,-0.6089378211975667,25,OOS
